date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2023-11-18,84.1679270815203,81.51400577383134,87.06757858288009,SKU_8083
2023-11-19,52.602789216512434,49.78450013870577,55.59494328181748,SKU_8083
2023-11-20,54.79998050636701,52.261509299709374,57.8120266962846,SKU_8083
2023-11-21,52.91242771572743,50.17013528046474,55.943716622579494,SKU_8083
2023-11-22,53.067231719751895,50.070119858652376,55.70148218607806,SKU_8083
2023-11-23,28.41368213351603,25.583706841903908,31.11398235400921,SKU_8083
2023-11-24,58.395143598675354,55.49170370994427,61.060607738015136,SKU_8083
2023-11-25,85.25141356282509,82.56988914504518,88.21419321139084,SKU_8083
2023-11-26,53.686275697748734,50.974341741348624,56.407916309639894,SKU_8083
2023-11-27,55.88346698767062,53.0186888278708,58.93362471945003,SKU_8083
2023-11-28,53.99591419701537,51.175849165511494,56.86421879276284,SKU_8083
2023-11-29,54.150718201019835,51.128731617108315,57.0924089236445,SKU_8083
2023-11-30,29.49716861477604,26.754530322745218,32.34389695155801,SKU_8083
2023-12-01,59.478630079884404,56.57888447564595,62.30963539707767,SKU_8083
2023-12-02,86.33490004418931,83.48821206882114,89.55599701046559,SKU_8083
2023-12-03,54.76976217904838,51.880484118275994,57.56161105603172,SKU_8083
2023-12-04,56.96695346896533,53.995584148907625,59.678222660764234,SKU_8083
2023-12-29,-30.23380410555372,-33.19104459198558,-27.221382720683476,SKU_2343
2023-12-30,7.43608903213169,4.323795826658547,10.242904492424563,SKU_2343
2023-12-31,14.95903004303495,12.20273637740589,17.79752241145748,SKU_2343
2024-01-01,-9.60039850097613,-12.595014976669786,-6.559102567709233,SKU_2343
2024-01-02,26.20232594841133,23.24152637136965,29.297828102326854,SKU_2343
2024-01-03,41.55810941499275,38.7189873699129,44.55966593274429,SKU_2343
2024-01-04,10.903866552209173,7.765222101616878,13.907480581427517,SKU_2343
2024-01-05,-31.33008207865392,-34.37503948084743,-28.32904937267404,SKU_2343
2024-01-06,6.339811059073654,3.2221392243660243,9.255736838928014,SKU_2343
2024-01-07,13.862752069913327,10.683895538025093,16.775638406635444,SKU_2343
2024-01-08,-10.696676474092776,-13.727654011503235,-7.590191212239152,SKU_2343
2024-01-09,25.10604797533334,22.11910042208693,28.079037511456253,SKU_2343
2024-01-10,40.46183144186169,37.54175635433173,43.370939485524296,SKU_2343
2024-01-11,9.807588579059825,6.766869367224205,12.71586934257661,SKU_2343
2024-01-12,-32.42636005179238,-35.4006394987794,-29.365117716675933,SKU_2343
2024-01-13,5.243533085826819,2.1965638203267437,8.236949914600494,SKU_2343
2024-01-14,12.76647409674569,9.734645065183678,15.98367992276203,SKU_2343
2024-01-15,-11.792954447222161,-14.546809207461367,-8.754218730066109,SKU_2343
2024-01-16,24.00977000225535,20.923863615292348,26.99392016496349,SKU_2343
2024-01-17,39.36555346874107,36.33142405714134,42.36066604727907,SKU_2343
2024-01-18,8.7113106058952,5.7502264729743295,11.52314914554674,SKU_2343
2024-01-19,-33.52263802493086,-36.622064871117885,-30.428160580091344,SKU_2343
2024-01-20,4.147255112725098,1.1829311885701919,6.900743131710781,SKU_2343
2024-01-21,11.67019612367006,8.592207452986859,14.862800752490086,SKU_2343
2024-01-22,-12.889232420351526,-15.905917212255838,-9.94390741932075,SKU_2343
2024-01-23,22.913492029152707,19.86771109863082,25.809193639320384,SKU_2343
2024-01-24,38.2692754956511,35.300172369631426,41.29396843633301,SKU_2343
2024-01-25,7.615032632745859,4.62222786630216,10.746972457334012,SKU_2343
2023-11-24,38.64175671604711,24.142651815678693,54.394853856715415,SKU_9505
2023-11-25,38.72050168803442,24.155725827174937,53.15093554533249,SKU_9505
2023-11-26,38.79924666002172,24.53001049176406,53.872048072617815,SKU_9505
2023-11-27,38.87799163200903,24.144006113362558,52.74273365766155,SKU_9505
2023-11-28,38.956736603996326,24.074878786009773,54.098743969197095,SKU_9505
2023-11-29,39.03548157598363,24.380694859561224,53.169714429943745,SKU_9505
2023-11-30,39.11422654797093,24.214362338189023,55.504758093416356,SKU_9505
2023-12-01,39.192971519958235,24.070036113236217,53.24795526788096,SKU_9505
2023-12-02,39.27171649194554,24.917040025678507,53.85710931780494,SKU_9505
2023-12-03,39.350461463932845,24.463964330434283,54.41580693892051,SKU_9505
2023-12-04,39.42920643592014,25.879873710128024,53.87618900316071,SKU_9505
2023-12-05,39.50795140790745,24.680323282383025,54.471262808078635,SKU_9505
2023-12-06,39.58669637989475,23.90007547194134,54.49210073711964,SKU_9505
2023-12-07,39.66544135188206,25.446365981527887,53.401812626738696,SKU_9505
2023-12-08,39.74418632386936,24.954893095694423,54.18459850855499,SKU_9505
2023-12-09,39.82293129585666,26.142715087497802,54.84399657044622,SKU_9505
2023-12-10,39.90167626784396,25.27887553751145,54.83477731500899,SKU_9505
2023-12-11,39.980421239831266,25.846282583854624,54.77258866135789,SKU_9505
2023-12-12,40.05916621181857,25.762587909735476,54.39542331390334,SKU_9505
2023-12-13,40.13791118380587,24.590525670347333,54.12194718712551,SKU_9505
2023-12-14,40.216656155793174,26.11496608103594,55.343613761427534,SKU_9505
2023-12-15,40.29540112778048,26.21726573822558,54.768163174455445,SKU_9505
2023-12-16,40.37414609976778,25.565962918035947,56.30923127366039,SKU_9505
2023-12-17,40.45289107175509,26.1184405572545,55.44913696735136,SKU_9505
2023-12-18,40.53163604374238,24.807411501363553,56.308827747340345,SKU_9505
2023-12-19,40.61038101572969,24.947432220983185,56.4000703709255,SKU_9505
2023-12-20,40.68912598771699,25.830577097221173,56.468829195542966,SKU_9505
2023-12-21,40.7678709597043,26.20424020857833,56.117701866847845,SKU_9505
2023-12-18,3.2212749442717925,-12.241087755278498,18.850670463832994,SKU_8029
2023-12-19,3.138541058239486,-11.913028065976198,19.510848319335224,SKU_8029
2023-12-20,3.0558071722071727,-10.852613543546997,18.589700003585822,SKU_8029
2023-12-21,2.9730732861748663,-13.508261290386901,17.994536550478944,SKU_8029
2023-12-22,2.890339400142553,-12.345557388852379,18.9142961122383,SKU_8029
2023-12-23,2.8076055141102465,-12.345928046590425,17.535560172253692,SKU_8029
2023-12-24,2.724871628077933,-13.048534356235796,19.058605709316584,SKU_8029
2023-12-25,2.6421377420456267,-12.19332524313674,17.271703024012723,SKU_8029
2023-12-26,2.559403856013313,-11.693147184665094,17.15069370180324,SKU_8029
2023-12-27,2.476669969981007,-11.988282450617923,17.256530964529208,SKU_8029
2023-12-28,2.3939360839486934,-13.324579930544418,19.050200176482225,SKU_8029
2023-12-29,2.3112021979163817,-12.547071908571654,18.227606586528605,SKU_8029
2023-12-30,2.2284683118840736,-12.4553115888025,16.932165143223884,SKU_8029
2023-12-31,2.145734425851762,-13.652999788963784,17.1365248341591,SKU_8029
2024-01-01,2.0630005398194555,-13.39658819674905,18.885965158994992,SKU_8029
2024-01-02,1.980266653787142,-13.26468161976022,18.21879167111476,SKU_8029
2024-01-03,1.8975327677548357,-13.283658471985655,18.37538793544244,SKU_8029
2024-01-04,1.8147988817225222,-13.662385689650282,17.345107015287955,SKU_8029
2024-01-05,1.7320649956902159,-13.068088706750567,16.695454705414154,SKU_8029
2024-01-06,1.6493311096579024,-14.84249192987243,16.07069228589906,SKU_8029
2024-01-07,1.566597223625596,-13.772623342141376,18.033553855572713,SKU_8029
2024-01-08,1.4838633375932826,-13.93235639383397,15.614904762399973,SKU_8029
2024-01-09,1.4011294515609762,-14.13598720125295,17.468334361577245,SKU_8029
2024-01-10,1.3183955655286628,-14.396523419943055,16.7764391482449,SKU_8029
2024-01-11,1.235661679496351,-14.309421317773728,16.43302826182448,SKU_8029
2024-01-12,1.152927793464043,-13.087396337527204,16.94069878506422,SKU_8029
2024-01-13,1.0701939074317313,-14.383905563648588,16.645539190220607,SKU_8029
2024-01-14,0.9874600213994249,-14.607776416946429,16.50621388298741,SKU_8029
2023-12-28,50.97252565836821,41.34703550905563,60.26522159809688,SKU_6191
2023-12-29,20.165018983596816,10.827292062925801,30.042458085712962,SKU_6191
2023-12-30,33.12818018708362,23.657559549471298,42.90273010921528,SKU_6191
2023-12-31,15.772962396009513,6.345165467365656,25.444089403210562,SKU_6191
2024-01-01,22.335857743613047,12.594466140562751,31.836553258720812,SKU_6191
2024-01-02,25.960077078170812,16.327323527635887,35.58811187485463,SKU_6191
2024-01-03,46.74104827755252,36.75713615418813,55.74845065149618,SKU_6191
2024-01-04,51.06437056373685,40.82114868774731,59.882821963966464,SKU_6191
2024-01-05,20.256863888974408,10.811139321026639,30.03864299767168,SKU_6191
2024-01-06,33.22002509245526,23.807876383624134,42.8099706470723,SKU_6191
2024-01-07,15.864807301380951,6.559631290789926,25.185771009797158,SKU_6191
2024-01-08,22.427702648976176,12.563909058102624,31.568078662842527,SKU_6191
2024-01-09,26.051921983570505,16.664707866910568,35.14039854400882,SKU_6191
2024-01-10,46.83289318285611,37.323814202115514,57.22860343443783,SKU_6191
2024-01-11,51.156215469056605,41.03606075031272,60.45133847390966,SKU_6191
2024-01-12,20.34870879435571,11.303069114775438,29.977859127296473,SKU_6191
2024-01-13,33.311869997817695,23.65238854680197,42.61848979340818,SKU_6191
2024-01-14,15.95665220672456,6.828622972563901,25.395045907740858,SKU_6191
2024-01-15,22.51954755433347,13.323898267612263,32.38042686679741,SKU_6191
2024-01-16,26.143766888970205,17.072705800011732,35.952774089054394,SKU_6191
2024-01-17,46.924738088282275,37.16341459925578,57.026046865956864,SKU_6191
2024-01-18,51.24806037442525,41.272010878182996,60.433956543684076,SKU_6191
2024-01-19,20.440553699737002,10.882457346949355,30.158944028066607,SKU_6191
2024-01-20,33.403714903188785,23.139923571995194,42.63055258440596,SKU_6191
2024-01-21,16.048497112123826,6.121111778302145,25.856206181878786,SKU_6191
2024-01-22,22.611392459690766,12.310026461472587,32.48851612009288,SKU_6191
2024-01-23,26.23561179430836,16.546389000172386,35.50806778684336,SKU_6191
2024-01-24,47.01658299359658,37.07422436575557,56.41956703718619,SKU_6191
2023-09-23,47.95249165574215,43.1067590761483,52.9160261845345,SKU_7956
2023-09-24,2.519992444436312,-2.435762661989787,7.515228576596741,SKU_7956
2023-09-25,-55.77370804457637,-60.91747322948163,-50.670014993886745,SKU_7956
2023-09-26,-4.376662501224523,-9.162545679424372,0.5437154706502891,SKU_7956
2023-09-27,13.993580626660012,9.245548683226401,19.039340640992382,SKU_7956
2023-09-28,13.173156546833951,7.885562396397389,17.974898055166264,SKU_7956
2023-09-29,0.0861534365637624,-5.2832381486438775,4.745849883924401,SKU_7956
2023-09-30,48.19046248741958,43.13704767403153,53.443824295805115,SKU_7956
2023-10-01,2.757963276085235,-2.520851659794573,7.754264402958494,SKU_7956
2023-10-02,-55.53573721283251,-60.820911105001954,-50.440203952410464,SKU_7956
2023-10-03,-4.13869166944982,-9.420402138475083,1.0002037252301539,SKU_7956
2023-10-04,14.231551458442048,8.945704536751206,19.34976126559687,SKU_7956
2023-10-05,13.411127378578911,8.52819399194438,18.587534730905773,SKU_7956
2023-10-06,0.3241242683189114,-4.991250148254175,5.1469766998633,SKU_7956
2023-10-07,48.42843331925117,43.26268013463216,53.6306844181183,SKU_7956
2023-10-08,2.9959341081151507,-2.3445026497075583,7.965749801830028,SKU_7956
2023-10-09,-55.297766381049634,-60.26987844357476,-50.242465441017465,SKU_7956
2023-10-10,-3.900720837571818,-8.759225507821274,1.2088155778689296,SKU_7956
2023-10-11,14.469522290189389,9.191812540145401,19.595866431723923,SKU_7956
2023-10-12,13.649098210344278,8.284859706467147,18.707662171571464,SKU_7956
2023-10-13,0.5620950999698806,-4.285592838805449,5.457370220024576,SKU_7956
2023-10-14,48.66640415108275,43.423748535516836,53.826189808172764,SKU_7956
2023-10-15,3.2339049397640593,-1.9006657787523995,8.150282978924922,SKU_7956
2023-10-16,-55.059795549305754,-60.48827959219987,-50.32217696668569,SKU_7956
2023-10-17,-3.662750005797122,-8.817277004073613,1.4089839481790014,SKU_7956
2023-10-18,14.707493121971439,10.261141587291421,19.93496547072874,SKU_7956
2023-10-19,13.887069042171191,8.609444686046096,18.75385127016111,SKU_7956
2023-10-20,0.8000659317250438,-4.223664845974422,5.603885235251417,SKU_7956
